0,1,2,3,4,5,6,7,8,9
-10210.814330360934,-10100.021444993536,-9946.861367499325,-10031.202384826962,-8734.3280773302,-9218.77467020551,-9855.93566864147,-9928.880220914778,-10020.585037769917,-9879.03161217936
-142304.48600860045,-142354.43438711046,-142248.20801663303,-143491.93981961146,-147679.17883980766,-145085.55402195003,-143792.08809440074,-144156.8054508589,-144619.77215439567,-143372.2579743446
-8864.501618031447,-8880.175837164317,-8544.802221422251,-8768.03492143541,-7856.207045033836,-8219.421860100156,-8650.764106828505,-8803.979077550868,-8738.988496804757,-8659.788099991034
-7207.275082872842,-7180.070584691569,-6939.466179464025,-6998.722200724828,-6236.027543072038,-6652.6726509054815,-6977.93578846635,-6950.659463868656,-6940.2308550062,-6895.027309592945
-5909.653505487504,-5904.43768966034,-5660.085442401304,-5744.12069130128,-5285.120966824078,-5497.963980395765,-5803.507647200397,-5939.923740375251,-5888.1347535673285,-5644.491273361422
-6931.254374974799,-6987.77532207188,-6782.597222269969,-6782.108937733646,-5946.880415475803,-6361.479998522437,-6826.319312040442,-6995.047233962093,-6945.375672815806,-6879.375942567044
-10030.360041798662,-10229.121601933688,-10208.143761612417,-10321.614401344046,-9327.01962466918,-9813.471729575043,-10250.037758664894,-10467.8111185213,-10387.779840008221,-10075.879204887668
-5683.694364616009,-5577.428855699076,-5342.718736550365,-5405.022593263342,-4841.942720992696,-5086.101600452893,-5486.482534023411,-5542.844920191597,-5528.8152444584275,-5318.195185103694
-8208.736450882685,-8160.497800171183,-7876.469955307004,-8086.1588808365495,-7338.897803204223,-7717.770640333518,-7872.772325728024,-8031.722921111757,-7889.292216196762,-7914.7612471901875
-7459.503488464187,-7481.575835048769,-7317.243257774313,-7479.43750473317,-6525.492572630983,-7110.327747104107,-7287.821601764652,-7394.083111305907,-7383.674907019663,-7271.831404608111
-10000.127588017926,-9894.885060260509,-9723.55694765369,-9808.835207740609,-9017.224644991402,-9370.78366455182,-9727.683338386354,-9826.73184845801,-9764.22646059637,-9731.578490249241
-11604.824889974287,-11666.180286874604,-11782.816227103609,-11871.458406106132,-11012.805324261772,-11358.548139243798,-11819.532723000932,-12054.488503798511,-11854.119290307777,-11604.319957517846
-6138.462709952785,-6103.066456542876,-5890.087340074014,-5968.276445405355,-5348.856065749559,-5661.6505013786455,-5982.813401554431,-6005.259000338082,-5978.026999059223,-5829.06527838611
-8046.391959707004,-8004.227063009635,-7608.693895876607,-7806.367222037555,-6959.436916746056,-7439.261938809394,-7722.56618876529,-7894.122230621443,-7786.637232044879,-7664.797543956721
-7269.892913496376,-7220.851867288869,-6961.045453582915,-7115.115039190774,-6882.836492665319,-6336.371743059102,-7166.940393388945,-7212.686067941474,-7036.023424035522,-7052.019202525911
-8032.647417943202,-7826.761498285527,-7771.134548562242,-7904.537428440316,-7267.237709409801,-6875.882636401129,-7806.690273448999,-7749.41069626286,-7787.045129827294,-7701.429446306493
-11251.139888904034,-11138.31804227853,-11085.763391059001,-11343.303503841813,-10983.131137491144,-10573.926662084612,-11353.459369355634,-11484.573399755736,-11307.679152362907,-11150.852365148783
-6204.338168779426,-6084.919134409271,-5864.432874881933,-6131.976692977205,-5813.710720806979,-5305.504056836959,-6060.593483650655,-6112.7266040580935,-5914.837350267202,-5898.4117855174
-6229.083865925736,-6231.229186323098,-5972.548228144486,-6258.118886491485,-5819.784499217228,-5408.770443591403,-6175.374423383516,-6254.484531411799,-6091.941026210459,-5967.1242285496155
-11454.560868091554,-11468.547317254512,-11435.026348195177,-11529.30332344363,-10964.180464623078,-9927.615141405679,-11486.766982615665,-11578.971861339543,-11485.659619607886,-11126.284981863178
-6765.035883045005,-6630.916417566662,-6580.724628795729,-6747.991011706243,-6480.211832786372,-5966.403293844517,-6657.28061706435,-6656.240470633196,-6475.176162133679,-6460.072879230241
-6137.61540392979,-6179.481595488677,-5906.126337865756,-6062.141668662665,-5945.521307085483,-5449.357954807436,-6067.796254299078,-6187.896013256988,-5933.7221598580045,-5963.677094744723
-11855.745477583883,-11860.91710729439,-12189.304036533005,-12259.39987060679,-11549.407461774961,-11182.919360264294,-12245.010291668623,-12083.425987393648,-12081.524125957381,-11933.478340945132
-7482.011150770117,-7487.144096193511,-7379.435111304808,-7614.342976093439,-7380.720380692837,-6803.345379059729,-7443.983282083402,-7495.323203790444,-7338.875961470646,-7452.687204705975
-11005.888873439779,-10942.910967615333,-10951.822610914207,-11068.216171627553,-10632.453211886568,-10039.710553808922,-11193.82881950314,-11263.082666114511,-10846.586324679194,-10809.901723053936
-9697.080046485346,-9636.84712841083,-9431.640826131126,-9523.266891494886,-8819.985771414253,-8253.475280756971,-9731.110828951198,-9543.078361088672,-9384.714027823002,-9094.967196489717
-11986.866512719296,-11844.110154772665,-11871.43340904582,-12054.512671119794,-11529.828259320242,-10797.416593099946,-12053.49837159315,-12217.552200481827,-11871.24840079133,-11813.73881645929
-9465.02802408934,-9327.568515524035,-9116.691221403453,-9240.047739128986,-8378.218093791957,-7946.3631959370305,-9309.763506209905,-9121.758960141891,-9067.46510516899,-8823.09845675251
-8252.06092474828,-8069.682326335104,-8016.902557386069,-8099.764347938346,-7945.439615753597,-7394.855806487934,-8196.053826471603,-8188.123878918632,-7992.864483996818,-7937.3704435221125
-7427.815714697099,-7344.458707927718,-7231.043822338151,-7431.739882316497,-7044.969924974848,-6580.318797653078,-7357.62417056873,-7341.879251446921,-7168.287500222781,-7140.004070317754
-10050.674671620649,-9834.07249485118,-9791.358123036734,-10017.589658269057,-9622.605107312731,-9116.54748854076,-10000.004227049882,-10120.659698348007,-9926.854256915218,-9839.06587555801
-9540.507490284306,-9397.813243842902,-9316.305988447444,-9439.799967693645,-8930.0731979093,-8523.682778703895,-9448.455240475587,-9484.639950414137,-9334.83707794009,-9263.712593179824
-10138.58687888169,-10011.873782197063,-10174.317188209276,-10181.718628591932,-9750.672403478962,-9299.109026804434,-10338.575206262669,-10394.427529460443,-10149.252419831404,-10050.43699476471
-11181.519850560344,-11098.2555560508,-10801.353070038818,-10962.480226555612,-10216.193817015188,-9700.149160107016,-10941.066149040536,-10891.630494265328,-10940.518876966438,-10446.743661571316
-7928.3656351501495,-7920.30004040086,-7878.664592196632,-7967.869820440952,-7640.732253399074,-7127.387260078221,-8003.674896108079,-8058.904547332902,-7930.759412331924,-7807.49063373825
-7512.221368318183,-7486.9770571110075,-7164.471037995643,-7369.552058569732,-7073.63597393179,-6496.31010122838,-7321.857645548469,-7354.066983639613,-7177.261048528875,-7113.252424558854
-7935.91417359194,-7791.240951460778,-7740.314298331463,-7864.82100865503,-7680.3164605465345,-7006.049518210121,-7774.740228447124,-7744.41148024447,-7657.782480643019,-7443.8613776275115
-5923.405463201621,-5945.097774550835,-5677.783075285771,-5887.74574243264,-5546.903399758114,-5081.152330017444,-5876.5538255740685,-5971.3106441408745,-5738.268129548353,-5682.386794747785
-6970.338864639835,-6956.715068762704,-6895.728962056741,-6957.724475908651,-6367.261910393228,-5849.291756600143,-6897.706249114615,-6956.096013669095,-6784.411710037441,-6756.695576430163
-9679.511598166991,-9657.597221326516,-9726.558583555963,-9904.694757231386,-9357.28292800351,-8799.038257658542,-9793.331841067793,-9963.317119137102,-9654.925651433992,-9465.755483489052
-5780.130538648483,-5699.5069226111655,-5553.284963927705,-5805.797453575237,-5409.397017528538,-4858.8782107276475,-5691.889332943104,-5705.306104353685,-5471.569990484176,-5505.651363814578
-8818.99276790344,-8812.711824473961,-8577.902545347857,-8800.59371114634,-8615.0215251176,-8202.321425261234,-8819.871024393538,-8793.953831941679,-8745.358502825275,-8656.991323889566
-7533.38222515705,-7529.923256906574,-7374.126882382052,-7492.494478786543,-6959.233805107804,-6612.772747070384,-7413.488882007045,-7444.353835261551,-7262.682339776238,-7234.407489785731
-10300.434450483885,-10167.257102042782,-10121.009359345016,-10288.255196279044,-9662.249620413017,-9245.411431670882,-10231.322319058068,-10319.372662850612,-10187.58683889004,-10057.864252638785
-10277.406496040578,-10132.811690356782,-10534.363178796788,-10583.012433014963,-10140.892416185425,-9736.40941138649,-10695.208001699713,-10560.730811618949,-10427.047240214606,-10421.492577932131
-5980.002698315577,-5814.805696014624,-5702.602249500609,-5838.323078967316,-5573.6017737607,-5157.622931353278,-5872.034945796546,-5817.602989822768,-5722.933963520115,-5711.22215979089
-7596.78654949131,-7476.608690794373,-7248.780632674326,-7331.872835600669,-7203.196874283086,-6572.944892335564,-7522.3519009416295,-7452.556549141333,-7141.291826689698,-7173.411941049829
-10657.39676119789,-10863.933265889713,-10300.564244477315,-10688.870795095807,-10793.989187647765,-11130.28142154019,-9421.738259914917,-9843.82585808415,-10422.378698941231,-10393.555637982761
-9391.411478509164,-9415.153374081374,-9137.704914699209,-9408.650768439918,-9379.010066288478,-9323.885693165108,-8054.991464627053,-8248.138230304417,-9210.185759497615,-9009.062521892878
-12628.042916183089,-12670.08561737372,-12263.444675702376,-12691.165647851545,-12620.938128190106,-12638.487973173456,-11555.58651496702,-11920.317947959573,-12210.501366368939,-12171.573254377165
-8436.955457815717,-8597.380674589296,-8075.1651982539925,-8322.446771874671,-8724.155408872213,-8562.015564061108,-7181.666391827836,-7527.4226031364615,-8237.344405188984,-8116.869758422296
-8496.63715497201,-8776.68211339549,-8453.72471702435,-8757.777517112414,-8951.99405922112,-8738.316573005952,-7173.915396719083,-7563.53990106531,-8518.240407422032,-8335.71372472833
-12601.540403441997,-12668.756307505231,-12060.058135664443,-12522.39125222046,-13223.406235253957,-12901.988428533832,-10897.627414955667,-11471.249461729945,-12130.65193957474,-12094.734602642724
-9486.714984569355,-9498.967462776656,-9084.047819613237,-9351.022909857093,-9494.547778127311,-9602.665139027122,-7936.557290701696,-8242.323933809746,-8901.458640393923,-9020.031205205381
-10426.74638747803,-10520.122349690575,-10183.389832725621,-10670.204488011053,-10626.077980777342,-10911.468384194313,-9271.755665094817,-9632.167046929902,-10285.722348911728,-10198.687206853767
-13028.414649200748,-12872.50754902252,-12925.32064080431,-13183.621122259621,-13055.300419384688,-13253.226547396536,-11509.648486981561,-11733.16932208999,-12783.573430911556,-12845.520172890068
-9208.432454542646,-9015.779362600284,-8729.921806332093,-9006.8824778508,-9233.525838929558,-9082.30035457623,-8091.794797340909,-8328.134471311268,-8660.434147675936,-8764.104820218872
-13334.396479166035,-13429.842728363677,-13015.62436501973,-13340.8067974494,-13257.914582574742,-13509.27806643332,-11802.246398773563,-12144.116965240759,-12755.818663694527,-12907.577935374133
-12229.798583674661,-12174.130557350727,-11887.557148558686,-12167.64234584377,-12541.185137884017,-12383.597239822015,-10584.90147534789,-10840.070405131437,-11723.36643038987,-11489.556348878019
-12579.375420226661,-12503.527841409315,-12364.702812723137,-12516.64511841504,-12411.499269740565,-12523.72908606491,-11657.845771404129,-11756.322000532988,-12208.12330434483,-12280.358544783641
-11740.747396858225,-11926.69155010033,-11154.191262483562,-11577.402478471455,-12085.114440770467,-11947.459590035705,-10007.474892772918,-10499.026338424537,-11355.245956703251,-11160.654757286327
-10264.397883972277,-10127.958556232232,-9960.622078799448,-10120.553262832938,-10010.852554619087,-9996.562114309034,-8880.010447539797,-9074.129320928552,-9667.293578869927,-9767.435310941075
-8259.41371253706,-8195.754976243301,-8078.286953586069,-8317.964957743074,-8374.99694245552,-8360.631617972944,-7169.549578128499,-7425.669519642447,-7927.941836413156,-8055.326482046165
-11043.401466309044,-10952.580984255634,-10901.836095081591,-11130.711061016433,-10948.462237592807,-10998.372585589917,-9927.977057551157,-10192.55660887371,-10683.004682019227,-10750.007947210484
-11576.874791833336,-11398.496443197224,-11325.417052826904,-11450.244196775071,-11456.455192412588,-11310.727059249262,-10167.8742057867,-10226.295798345267,-10953.396335286548,-11130.530503511536
-12188.392155996171,-12165.95700860011,-11687.336076368376,-11987.299921041673,-11934.338240785894,-12123.35315902298,-10774.46757814718,-10997.542736416042,-11550.523506254753,-11685.33261315974
-10963.038044134026,-11091.2230656728,-10617.212614501394,-10932.896117440963,-11356.49832090434,-11199.0425354838,-9504.140837284935,-9818.705377829123,-10683.320085918702,-10552.12384618991
-9419.179958198753,-9528.211913467761,-9123.53397865326,-9426.44235928109,-9432.997302372092,-9468.713312035685,-8245.790455287139,-8475.28415150808,-9286.11096796369,-9035.626277611871
-10471.20645103416,-10586.859873636131,-10187.347091313115,-10542.650091075197,-10452.734685915664,-10805.616241885935,-8996.905531159231,-9510.47230479772,-10164.921804247366,-10203.497248606365
-10850.848339057373,-10936.808122760778,-10483.030913321185,-10751.736078313997,-10772.536188253025,-11046.373498892217,-9647.362510224297,-9950.874513821625,-10464.749965760388,-10441.870445611174
-8716.526753582191,-8796.625872517314,-8488.848223530029,-8830.128075796738,-9086.78515654836,-8909.3996696926,-7482.885643683847,-7813.9527234253055,-8647.287104160907,-8559.783619400434
-9406.944612757226,-9571.476851140882,-9161.045615901852,-9311.077871363104,-9684.083513947133,-9535.95232259827,-8018.760636094319,-8334.922928285036,-9283.358707347814,-9013.497228319202
-14276.924574753744,-14134.187893279757,-13848.229745513916,-14192.642813430659,-14253.211032523006,-14512.407892822874,-12623.544584163265,-12929.695075131465,-13584.980407411449,-13772.414113412642
-8543.027491919658,-8852.919864866855,-8440.176716909738,-8691.552328658598,-8846.362566570668,-8754.791272945398,-7242.12963951507,-7635.193096548271,-8393.663379097934,-8227.974863495401
-10016.043250192308,-9851.730453699873,-9682.585851043348,-9839.622125591251,-9605.833722435438,-9783.682545679952,-8584.302375558833,-8679.983534887042,-9440.181216259754,-9421.517265300143
-9382.844646096873,-9268.577951057589,-9219.309939578305,-9456.513688406647,-9529.715972976599,-9447.229184467611,-8117.269687341449,-8434.99042793909,-9066.23307375286,-9203.547718973323
-10742.89892279649,-10727.482879608671,-10454.100029056022,-10653.948250600988,-10753.894585576409,-10700.582055795,-9630.683561445454,-9901.31210513562,-10260.923117398042,-10374.32544088871
-14442.353874747281,-14503.394678886974,-14398.90969404077,-14516.438648040801,-14475.270511189614,-14469.858326598795,-13347.821556842207,-13576.940535400065,-13903.905528847761,-14178.510374126497
-8203.79989353156,-8371.1593022019,-8007.516275346789,-8259.445758850865,-8490.54391849562,-8418.991434309819,-6833.550628348613,-7160.456813475389,-8015.620369895234,-7898.469837819116
-10970.9063678511,-11090.255501915528,-10575.054949971956,-10949.63245028167,-11029.825934795896,-11325.659696930303,-9519.202905865292,-10027.939650923046,-10685.987021462048,-10570.482004748856
-9982.268611495701,-9656.546554719154,-9670.17282196173,-9634.19211202057,-9912.25326925878,-10124.5417013504,-8553.201435384613,-8452.761166749371,-9311.008248105687,-9337.14568871517
-8541.359225408094,-8396.904465475134,-8547.46160975678,-8461.59214215387,-8561.455249155644,-8453.860938101228,-7605.000655108149,-7460.047306136201,-8250.255608516065,-8084.330238045312
-10470.936483985788,-10244.633904791712,-10061.304821672242,-9991.5117485087,-10509.416623487334,-10326.671584739892,-10027.330407157915,-9742.277748729568,-9890.221813236389,-9994.585048779185
-7352.829324299668,-7129.136044681463,-7110.385855803573,-7117.887712189474,-7472.7583549641595,-7303.131050787311,-6091.795772688801,-6015.865126448405,-6791.146070450151,-6809.440301090002
-6152.997718232879,-6061.038125751267,-6101.67288149392,-5976.108729368058,-6281.852095049415,-6145.180042489554,-5421.864719278432,-5379.86496245584,-5978.847929694729,-5984.925611127251
-11009.245549450117,-10622.32439970576,-10592.010521531634,-10383.69024339232,-10870.466047080068,-10795.046705629287,-9575.063528835508,-9331.743154892514,-10176.68789195412,-10238.731414526494
-9310.33892863523,-8996.26083582232,-8997.910543088135,-8840.58910694002,-9144.983784571928,-9287.413362071922,-7800.554527054989,-7573.509570560702,-8511.17560324721,-8666.001464175792
-10172.644328828172,-9881.261724240157,-9829.973203465406,-9749.685113042367,-10030.878435056859,-10408.963061883544,-8872.060631642125,-8788.242142159383,-9547.41677577938,-9677.637070862263
-14168.581284863589,-14011.03217112303,-13791.897754352918,-13739.336882264466,-14081.950824836815,-14126.218812652165,-13060.92483691628,-12975.567239698321,-13510.570121705083,-13649.921608429557
-7673.029055951024,-7462.035519639273,-7405.204445018065,-7113.853574152136,-7508.854448873329,-7618.066535863442,-6927.107118764662,-6544.0461470084965,-6961.78413406618,-7177.034704299421
-10851.124108861073,-10615.73695452023,-10759.915090887172,-10731.37659362691,-11018.478138353215,-10894.153903280896,-9532.926234892682,-9462.951799173174,-10265.69878787593,-10406.192466725939
-11182.819921147651,-10688.344565469704,-10902.929542142414,-10911.468234384205,-11292.406133011122,-10839.540633399361,-9778.33645147563,-9359.3075300385,-10335.13216210019,-10332.46232877581
-12443.326042335411,-12164.15641380897,-12062.86875813352,-11815.733430270988,-12130.428167323002,-12403.792950196996,-11714.879875667317,-11270.174043031466,-11816.05120053393,-11975.31144157042
-9571.21959105966,-9190.024899481952,-9043.664934697947,-8912.092247066257,-9227.501291079454,-9242.369254524869,-8150.3127839365725,-7940.812188170601,-8643.573243266472,-8755.487425320009
-10053.894648231098,-9815.838314187484,-9698.344284031413,-9512.299294018185,-9762.40366959469,-9731.987788792512,-8977.77619428058,-8794.76575547465,-9439.17471645794,-9475.620449145576
-8595.975089115816,-8337.211730689822,-8328.592661636743,-8128.706255987815,-8411.739297796272,-8545.449008644584,-7741.454936432982,-7372.935782897154,-7780.594371156884,-8057.48812467127
-10774.142313674321,-10529.411724007621,-10447.830942976263,-10394.683879427714,-10831.270557221435,-10794.956288982843,-10004.104568063949,-9791.129675263523,-10083.276649130748,-10326.84469308539
-11684.603789343924,-11311.294021205882,-11287.045309854635,-11178.683946245408,-11498.387754269024,-11415.6134166771,-10853.73646512333,-10539.123572892433,-11021.616979574323,-11216.043970471523
-12830.724286897273,-12579.52702009712,-12481.84958433812,-12494.430459555368,-12593.66501125124,-12581.69829091064,-11560.892372314795,-11514.235087078252,-12078.707559064243,-12197.637861676569
-10207.124972844163,-9809.027907247886,-9780.39713499069,-9728.248133711577,-9958.120458442081,-9946.308287984742,-8793.174927093307,-8566.039323643387,-9445.353064015599,-9416.520092388251
-7872.866997627009,-7701.751523547778,-7767.064734191601,-7700.401236741596,-7976.518333299666,-7927.559273484127,-6922.390608136997,-6798.580611221499,-7589.213125810902,-7391.248486813017
-11573.286447687313,-11305.959213614165,-11136.592307068751,-11284.27388531121,-11741.375947675573,-11523.315591130395,-10127.033796291696,-9986.439682901942,-10833.910011553131,-10898.695964577279
-10795.29539178132,-10616.068585389712,-10353.790145701221,-10214.707493066471,-10596.353035720555,-10562.761721412779,-9536.359677848426,-9368.4443134933,-10107.01236201724,-10116.062820618954
-8676.81986101209,-8668.168663819595,-8600.03875225105,-8606.469901078886,-8935.993449379723,-8844.827149686753,-7595.446498577076,-7557.080923698289,-8229.899649899808,-8230.643115097224
-8800.84498731324,-8657.878329933632,-8543.116058953214,-8304.415623448698,-8692.570903729991,-8731.834440537608,-7388.132422879291,-7299.165632381565,-8408.094303595559,-8273.665317533458
-10409.014755169472,-10209.58831853087,-10115.31014203434,-10143.679018354007,-10437.366525512407,-10445.804363629835,-9047.975174973082,-8956.571791144452,-9634.687263224681,-9812.350693304186
-7980.686736176927,-7889.110157553234,-7781.328583462237,-7839.580289161946,-8196.441471314507,-8049.261420971815,-6603.03915681665,-6649.786402700939,-7530.853454957716,-7576.087882900066
-10093.214854640943,-9897.214933332489,-9714.422621591166,-9701.777007173094,-9996.88570554543,-9936.279082294535,-8823.38451917379,-8690.334641451582,-9343.70405132771,-9428.787533435796
-9154.45974346435,-8929.931837376766,-9012.655987981178,-8695.777566244733,-8978.756380272705,-9217.489815524534,-8270.275827298397,-7848.904793123735,-8391.944831345185,-8677.17111131784
-10019.187648748863,-9907.328904571174,-9718.559829829817,-9535.893515451717,-10096.063141429679,-10025.668379593324,-9410.703847781228,-9248.066203355434,-9478.683818527677,-9648.65206122896
-14129.122146006946,-13681.865139586136,-13825.347774969541,-13660.417965692586,-13901.38526617114,-13975.660997493558,-12919.71780446807,-12914.847578030356,-13350.70347714956,-13551.378658345291
-7640.090879218859,-7469.191899249765,-7470.526954286328,-7552.425846281703,-7842.489093913344,-7585.262559053581,-6373.742248855396,-6434.574729062215,-7257.334527392931,-7226.504543933977
-10874.628841027674,-10403.574897150182,-10422.673151274827,-10210.967386217199,-10632.154305195512,-10865.351605152528,-9385.380547182061,-9204.996085871826,-10063.335960018716,-10169.326373974667
-15143.399703437337,-14959.592571751418,-14670.585221556488,-14887.37285882307,-15593.729389463111,-15306.471859399571,-14926.746919492272,-14970.116300827569,-13805.271256651577,-14103.408008390119
-10103.872290947014,-9787.118525783466,-9965.871132345446,-9761.07987058817,-10180.176463677839,-10003.4659691963,-10010.580386495049,-9930.750766367772,-9256.62163131426,-9404.141280871363
-14088.796551829404,-13958.308745620712,-13439.221395201706,-13727.001007185623,-14048.450820991071,-13866.909086974078,-13698.44557780628,-13737.442060943105,-12944.119157845696,-13083.274668010428
-9778.319431537762,-9637.89747791189,-9457.069729994593,-9351.996358945826,-10019.099962556584,-9697.760444703581,-9579.075893433795,-9493.168973796015,-8435.192894979267,-8786.081185477176
-9355.583486080208,-9284.486169704176,-9158.983877610148,-9121.229979150532,-9719.396845891719,-9526.983053335814,-9278.020715157008,-9287.308330843314,-8188.281843287364,-8495.756781410251
-12830.147986462616,-12670.635309687199,-12297.467291437508,-12097.063460141937,-13109.059725054754,-13015.105473210971,-12449.702654161261,-12442.395362007011,-11293.876340541088,-11696.457809471869
-10479.738228912254,-10277.940989336272,-10070.394674612517,-10036.038732045154,-10765.556194787072,-10477.809415012953,-10060.82003861358,-9993.755902551131,-9071.86860273198,-9419.48519783593
-11037.576338598763,-10854.95797993187,-10680.575499265355,-10736.675812141575,-11287.063272774336,-11275.250941687895,-10808.088289968478,-10857.720634487292,-9889.188274673344,-10157.182070614164
-16175.221989680278,-16347.689156843388,-15998.154223122872,-15909.74515109137,-16851.728177686902,-16224.929695928065,-16207.703864598721,-16223.142583761864,-15190.082037951162,-15401.219526749346
-10595.446006470926,-10475.558093248896,-10293.537738108054,-10133.963674782883,-10667.37586620853,-10797.030421061956,-10515.463618028223,-10279.340616145448,-9537.283950805853,-9870.455416229237
-14686.94942434161,-14622.856616030791,-14389.497715660456,-14198.086183781737,-15249.798138515054,-14600.828762789057,-14427.584227070301,-14205.90787593066,-13236.833843534896,-13554.734784759205
-11821.375678401993,-11728.295698963942,-11525.88242661392,-11408.947058807527,-12122.549248277399,-11832.156218236532,-11692.36545496691,-11477.835229184155,-10360.285647264931,-10818.683015058534
-14333.4270298974,-14254.321505596346,-13879.410414786336,-13597.767384739464,-14393.44441172647,-14214.919878839199,-13940.216809364712,-13568.483979207145,-12914.00381327782,-13166.198219414859
-10862.737653901151,-10559.900807007176,-10199.602122617292,-10142.268552259013,-11039.552707772717,-10875.524047888031,-10313.79854470952,-10345.93607705372,-9322.259697405047,-9620.387438760297
-12266.734776562022,-12094.00117662107,-11842.624784632617,-11897.004756696884,-12482.438184141165,-12254.204019798824,-11953.873817916145,-12067.957917064568,-11338.096418616453,-11513.180258138653
-11162.943140608886,-11022.971585125406,-10939.75871340411,-10674.921159354288,-11270.641382784883,-11347.026254985863,-11082.476128152019,-10824.585054192134,-9991.729561055907,-10310.829975364406
-13633.589609220619,-13399.2077233794,-13078.087703672696,-12982.57704220926,-13492.831807827073,-13436.610370637485,-13278.667935749203,-13043.29467104022,-12268.899520202529,-12584.623782779126
-13304.070046251256,-13308.871922287133,-12766.733886199498,-12687.439484523675,-13201.299290226509,-13118.44862220949,-13007.382329351876,-12770.095548713294,-12061.560090893276,-12265.895465907948
-14635.345544976815,-14452.86072826824,-14185.910688496477,-14149.852189178322,-14718.221266904395,-14279.985606396216,-14240.290919611954,-14331.564881867975,-13082.509071860295,-13486.68868163441
-12506.4773127299,-12325.39860704144,-12041.238042335966,-11953.999371362961,-12784.728413054418,-12701.243069710621,-12211.269908731512,-12147.904744782645,-10996.569041338356,-11351.58481943116
-10382.339695172392,-10252.12295932305,-9982.170075648317,-9926.251611722437,-10588.7177443649,-10248.60565606989,-9920.157044446778,-9947.729477628814,-9115.285811067852,-9324.256287699818
-13811.467850521627,-13615.54151908614,-13467.96164427889,-13454.6643632426,-14020.454231714124,-13888.169085925783,-13674.066715172108,-13572.280539731388,-12383.278616566344,-12678.792554269965
-11109.49506638158,-10852.226801175202,-10686.313371957753,-10481.851665968246,-11298.485930933291,-10907.711334898393,-10622.069940212516,-10422.737717273192,-9496.095786606858,-9830.173960830694
-9512.627084847956,-9306.715197693653,-9169.939484639317,-9158.087320045395,-9898.988028524755,-9491.595047451105,-9369.427756036157,-9333.649982166238,-8448.494187124961,-8766.05141805769
-11403.565030834956,-11432.226557258775,-11081.185084887356,-10975.440164160313,-11860.808807695246,-11389.023731899359,-11378.181669989493,-11344.220500902198,-9995.016222342258,-10321.63626651405
-15687.786980633844,-15653.074759972078,-15465.601594613416,-15406.26384034176,-16051.560295788844,-15787.087719254134,-15502.437987786,-15588.241210285521,-14438.57053428052,-14796.451130009575
-8881.13207984686,-8775.998877072672,-8677.360933633909,-8597.43246950647,-9072.625535473415,-8928.30187204505,-8734.064234073569,-8709.552664148818,-7883.393798776761,-8060.76840568948
-12966.269706283596,-12729.421364594138,-12410.986053910734,-12383.143067849809,-13107.910109719893,-12796.848404052995,-12471.417548390466,-12470.819911862745,-11556.083534829622,-11840.561250644783
-11098.886041853215,-11033.855515242096,-11019.719102025312,-10825.971645011914,-11220.997691196606,-11375.933655911524,-11080.888586971587,-10840.081458811532,-10003.690858439722,-10362.815385177013
-11924.298526475119,-11856.42049632792,-11769.705393191958,-11791.074956023409,-12058.737572834722,-11932.900986320288,-11770.902771756064,-11625.642121237504,-10930.085311798324,-11200.958644943144
-14539.483849295904,-14477.976332681217,-14637.11375869671,-14472.203848726636,-15352.286088549325,-14716.227220091492,-14732.485957414545,-14498.692161046687,-13559.37369534006,-13955.698064500193
-9201.980132225137,-9070.002957562627,-8810.889357211723,-8832.994796718758,-9544.955860175241,-9357.42723368305,-8977.301712115874,-9019.435880218985,-8195.123209082807,-8545.893897639122
-13393.35980466149,-13085.10678645415,-12937.791546946528,-12981.75855088931,-13692.495966623239,-13526.99890269895,-13221.225405227879,-13164.016563027144,-11904.982478237742,-12266.128536634107
-14150.549606237202,-14181.264904301952,-13526.771243501127,-13553.04468229386,-14265.890840011132,-14222.082755437728,-13870.513799184286,-13795.089829054008,-12809.755025928627,-12821.10640581662
-12621.932270211768,-12351.946831120691,-12420.00298526136,-12425.974293273244,-12511.969003013792,-12093.995428000404,-12373.750987604915,-12326.409222858641,-11774.903753632232,-11230.653185669475
-13546.363589778111,-13646.29603305647,-13406.095303387416,-13722.695019655986,-13714.212346437293,-13385.602244926476,-13499.827482766626,-13524.6635572662,-13222.603487290944,-12951.864978525335
-9866.756830717031,-9949.834190980666,-9623.404198970171,-9586.703216410835,-9884.870061720872,-9701.363653709423,-9856.652434146996,-9650.571473180506,-9179.063462145612,-8912.0619909977
-10933.703637373552,-11059.17907107817,-10856.342406711832,-10948.242902191976,-11348.235031432356,-10962.106958482003,-10935.361030652552,-10981.588472726033,-10390.947032148786,-10126.456993528347
-14314.316943047445,-14505.413068762033,-13762.606453242588,-13876.273466376386,-14861.28541551583,-14489.482749253513,-13937.262878289413,-14077.68237024285,-13088.813642160005,-12398.85129535007
-11987.68442504398,-11938.783235876595,-11640.0750628561,-11931.877181282814,-12403.731945212521,-11908.256068540015,-11583.514410589012,-11689.657521141087,-10904.151818224402,-10349.722669553437
-13322.884605414198,-13377.153577468433,-12943.619505190723,-13074.863614024829,-13560.23784661764,-13499.362214303286,-13151.365050753033,-13153.402827051712,-12458.651704554995,-12242.466669903195
-17091.753089121168,-16903.216669216934,-16666.182463243364,-16718.036537898566,-16833.204543438897,-16565.01134412015,-16632.79869409901,-16529.971814242293,-16137.640556030567,-15613.50783112393
